partyID,party,party,position,statementID,statement_title,statement
13,V-Partei³,"V-Partei³ - Partei für Veränderung, Vegetarier und Veganer",agree,22,Aufträge an chinesische Firmen,Chinesische Firmen sollen keine Aufträge für den Ausbau der Kommunikationsinfrastruktur in Deutschland erhalten dürfen.
14,DiB,DEMOKRATIE IN BEWEGUNG,agree,22,Aufträge an chinesische Firmen,Chinesische Firmen sollen keine Aufträge für den Ausbau der Kommunikationsinfrastruktur in Deutschland erhalten dürfen.
15,BP,Bayernpartei,agree,22,Aufträge an chinesische Firmen,Chinesische Firmen sollen keine Aufträge für den Ausbau der Kommunikationsinfrastruktur in Deutschland erhalten dürfen.
16,Tierschutzallianz,"Allianz für Menschenrechte, Tier- und Naturschutz",neutral,22,Aufträge an chinesische Firmen,Chinesische Firmen sollen keine Aufträge für den Ausbau der Kommunikationsinfrastruktur in Deutschland erhalten dürfen.
17,MLPD,Marxistisch-Leninistische Partei Deutschlands,disagree,22,Aufträge an chinesische Firmen,Chinesische Firmen sollen keine Aufträge für den Ausbau der Kommunikationsinfrastruktur in Deutschland erhalten dürfen.
18,Gesundheitsforschung,Partei für Gesundheitsforschung,neutral,22,Aufträge an chinesische Firmen,Chinesische Firmen sollen keine Aufträge für den Ausbau der Kommunikationsinfrastruktur in Deutschland erhalten dürfen.
19,MENSCHLICHE WELT,Menschliche Welt - für das Wohl und Glücklichsein aller,neutral,22,Aufträge an chinesische Firmen,Chinesische Firmen sollen keine Aufträge für den Ausbau der Kommunikationsinfrastruktur in Deutschland erhalten dürfen.
20,DKP,Deutsche Kommunistische Partei,disagree,22,Aufträge an chinesische Firmen,Chinesische Firmen sollen keine Aufträge für den Ausbau der Kommunikationsinfrastruktur in Deutschland erhalten dürfen.
21,Die Grauen,Die Grauen – Für alle Generationen,agree,22,Aufträge an chinesische Firmen,Chinesische Firmen sollen keine Aufträge für den Ausbau der Kommunikationsinfrastruktur in Deutschland erhalten dürfen.
22,BüSo,Bürgerrechtsbewegung Solidarität,disagree,22,Aufträge an chinesische Firmen,Chinesische Firmen sollen keine Aufträge für den Ausbau der Kommunikationsinfrastruktur in Deutschland erhalten dürfen.
23,Die Humanisten,Partei der Humanisten,neutral,22,Aufträge an chinesische Firmen,Chinesische Firmen sollen keine Aufträge für den Ausbau der Kommunikationsinfrastruktur in Deutschland erhalten dürfen.
24,du.,Die Urbane. Eine HipHop Partei,agree,22,Aufträge an chinesische Firmen,Chinesische Firmen sollen keine Aufträge für den Ausbau der Kommunikationsinfrastruktur in Deutschland erhalten dürfen.
25,SGP,"Sozialistische Gleichheitspartei, Vierte Internationale",disagree,22,Aufträge an chinesische Firmen,Chinesische Firmen sollen keine Aufträge für den Ausbau der Kommunikationsinfrastruktur in Deutschland erhalten dürfen.
26,dieBasis,Basisdemokratische Partei Deutschland,agree,22,Aufträge an chinesische Firmen,Chinesische Firmen sollen keine Aufträge für den Ausbau der Kommunikationsinfrastruktur in Deutschland erhalten dürfen.
27,Bündnis C,Bündnis C - Christen für Deutschland,agree,22,Aufträge an chinesische Firmen,Chinesische Firmen sollen keine Aufträge für den Ausbau der Kommunikationsinfrastruktur in Deutschland erhalten dürfen.
28,BÜRGERBEWEGUNG,Bürgerbewegung für Fortschritt und Wandel,neutral,22,Aufträge an chinesische Firmen,Chinesische Firmen sollen keine Aufträge für den Ausbau der Kommunikationsinfrastruktur in Deutschland erhalten dürfen.
29,III. Weg,DER DRITTE WEG,agree,22,Aufträge an chinesische Firmen,Chinesische Firmen sollen keine Aufträge für den Ausbau der Kommunikationsinfrastruktur in Deutschland erhalten dürfen.
30,BÜNDNIS21,diePinken/BÜNDNIS21,disagree,22,Aufträge an chinesische Firmen,Chinesische Firmen sollen keine Aufträge für den Ausbau der Kommunikationsinfrastruktur in Deutschland erhalten dürfen.
31,LIEBE,Europäische Partei LIEBE,agree,22,Aufträge an chinesische Firmen,Chinesische Firmen sollen keine Aufträge für den Ausbau der Kommunikationsinfrastruktur in Deutschland erhalten dürfen.
32,LKR,Liberal-Konservative Reformer,agree,22,Aufträge an chinesische Firmen,Chinesische Firmen sollen keine Aufträge für den Ausbau der Kommunikationsinfrastruktur in Deutschland erhalten dürfen.
33,PdF,Partei des Fortschritts,agree,22,Aufträge an chinesische Firmen,Chinesische Firmen sollen keine Aufträge für den Ausbau der Kommunikationsinfrastruktur in Deutschland erhalten dürfen.
34,LfK,">> Partei für Kinder, Jugendliche und Familien ",neutral,22,Aufträge an chinesische Firmen,Chinesische Firmen sollen keine Aufträge für den Ausbau der Kommunikationsinfrastruktur in Deutschland erhalten dürfen.
35,SSW,Südschleswigscher Wählerverband,agree,22,Aufträge an chinesische Firmen,Chinesische Firmen sollen keine Aufträge für den Ausbau der Kommunikationsinfrastruktur in Deutschland erhalten dürfen.
36,Team Todenhöfer,Team Todenhöfer – Die Gerechtigkeitspartei,disagree,22,Aufträge an chinesische Firmen,Chinesische Firmen sollen keine Aufträge für den Ausbau der Kommunikationsinfrastruktur in Deutschland erhalten dürfen.
37,UNABHÄNGIGE,UNABHÄNGIGE für bürgernahe Demokratie,agree,22,Aufträge an chinesische Firmen,Chinesische Firmen sollen keine Aufträge für den Ausbau der Kommunikationsinfrastruktur in Deutschland erhalten dürfen.
38,Volt,Volt Deutschland,disagree,22,Aufträge an chinesische Firmen,Chinesische Firmen sollen keine Aufträge für den Ausbau der Kommunikationsinfrastruktur in Deutschland erhalten dürfen.
1,CDU / CSU,Christlich Demokratische Union Deutschlands / Christlich-Soziale Union in Bayern e.V.,agree,23,Kirchensteuer,Der Staat soll weiterhin für Religionsgemeinschaften die Kirchensteuer einziehen.
2,SPD,Sozialdemokratische Partei Deutschlands,agree,23,Kirchensteuer,Der Staat soll weiterhin für Religionsgemeinschaften die Kirchensteuer einziehen.
3,AfD,Alternative für Deutschland,neutral,23,Kirchensteuer,Der Staat soll weiterhin für Religionsgemeinschaften die Kirchensteuer einziehen.
4,FDP,Freie Demokratische Partei,agree,23,Kirchensteuer,Der Staat soll weiterhin für Religionsgemeinschaften die Kirchensteuer einziehen.
5,DIE LINKE,DIE LINKE,disagree,23,Kirchensteuer,Der Staat soll weiterhin für Religionsgemeinschaften die Kirchensteuer einziehen.
6,GRÜNE,BÜNDNIS 90/DIE GRÜNEN,agree,23,Kirchensteuer,Der Staat soll weiterhin für Religionsgemeinschaften die Kirchensteuer einziehen.
7,FREIE WÄHLER,FREIE WÄHLER,agree,23,Kirchensteuer,Der Staat soll weiterhin für Religionsgemeinschaften die Kirchensteuer einziehen.
8,Die PARTEI,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative",disagree,23,Kirchensteuer,Der Staat soll weiterhin für Religionsgemeinschaften die Kirchensteuer einziehen.
9,Tierschutzpartei,PARTEI MENSCH UMWELT TIERSCHUTZ,disagree,23,Kirchensteuer,Der Staat soll weiterhin für Religionsgemeinschaften die Kirchensteuer einziehen.
10,NPD,Nationaldemokratische Partei Deutschlands,disagree,23,Kirchensteuer,Der Staat soll weiterhin für Religionsgemeinschaften die Kirchensteuer einziehen.
11,PIRATEN,Piratenpartei Deutschland,disagree,23,Kirchensteuer,Der Staat soll weiterhin für Religionsgemeinschaften die Kirchensteuer einziehen.
12,ÖDP,Ökologisch-Demokratische Partei,agree,23,Kirchensteuer,Der Staat soll weiterhin für Religionsgemeinschaften die Kirchensteuer einziehen.
13,V-Partei³,"V-Partei³ - Partei für Veränderung, Vegetarier und Veganer",disagree,23,Kirchensteuer,Der Staat soll weiterhin für Religionsgemeinschaften die Kirchensteuer einziehen.
14,DiB,DEMOKRATIE IN BEWEGUNG,disagree,23,Kirchensteuer,Der Staat soll weiterhin für Religionsgemeinschaften die Kirchensteuer einziehen.
15,BP,Bayernpartei,agree,23,Kirchensteuer,Der Staat soll weiterhin für Religionsgemeinschaften die Kirchensteuer einziehen.
16,Tierschutzallianz,"Allianz für Menschenrechte, Tier- und Naturschutz",disagree,23,Kirchensteuer,Der Staat soll weiterhin für Religionsgemeinschaften die Kirchensteuer einziehen.
17,MLPD,Marxistisch-Leninistische Partei Deutschlands,disagree,23,Kirchensteuer,Der Staat soll weiterhin für Religionsgemeinschaften die Kirchensteuer einziehen.
18,Gesundheitsforschung,Partei für Gesundheitsforschung,neutral,23,Kirchensteuer,Der Staat soll weiterhin für Religionsgemeinschaften die Kirchensteuer einziehen.
19,MENSCHLICHE WELT,Menschliche Welt - für das Wohl und Glücklichsein aller,disagree,23,Kirchensteuer,Der Staat soll weiterhin für Religionsgemeinschaften die Kirchensteuer einziehen.
20,DKP,Deutsche Kommunistische Partei,disagree,23,Kirchensteuer,Der Staat soll weiterhin für Religionsgemeinschaften die Kirchensteuer einziehen.
21,Die Grauen,Die Grauen – Für alle Generationen,disagree,23,Kirchensteuer,Der Staat soll weiterhin für Religionsgemeinschaften die Kirchensteuer einziehen.
22,BüSo,Bürgerrechtsbewegung Solidarität,agree,23,Kirchensteuer,Der Staat soll weiterhin für Religionsgemeinschaften die Kirchensteuer einziehen.
23,Die Humanisten,Partei der Humanisten,disagree,23,Kirchensteuer,Der Staat soll weiterhin für Religionsgemeinschaften die Kirchensteuer einziehen.
24,du.,Die Urbane. Eine HipHop Partei,disagree,23,Kirchensteuer,Der Staat soll weiterhin für Religionsgemeinschaften die Kirchensteuer einziehen.
25,SGP,"Sozialistische Gleichheitspartei, Vierte Internationale",disagree,23,Kirchensteuer,Der Staat soll weiterhin für Religionsgemeinschaften die Kirchensteuer einziehen.
26,dieBasis,Basisdemokratische Partei Deutschland,disagree,23,Kirchensteuer,Der Staat soll weiterhin für Religionsgemeinschaften die Kirchensteuer einziehen.
27,Bündnis C,Bündnis C - Christen für Deutschland,agree,23,Kirchensteuer,Der Staat soll weiterhin für Religionsgemeinschaften die Kirchensteuer einziehen.
28,BÜRGERBEWEGUNG,Bürgerbewegung für Fortschritt und Wandel,disagree,23,Kirchensteuer,Der Staat soll weiterhin für Religionsgemeinschaften die Kirchensteuer einziehen.
29,III. Weg,DER DRITTE WEG,disagree,23,Kirchensteuer,Der Staat soll weiterhin für Religionsgemeinschaften die Kirchensteuer einziehen.
30,BÜNDNIS21,diePinken/BÜNDNIS21,disagree,23,Kirchensteuer,Der Staat soll weiterhin für Religionsgemeinschaften die Kirchensteuer einziehen.
31,LIEBE,Europäische Partei LIEBE,agree,23,Kirchensteuer,Der Staat soll weiterhin für Religionsgemeinschaften die Kirchensteuer einziehen.
32,LKR,Liberal-Konservative Reformer,disagree,23,Kirchensteuer,Der Staat soll weiterhin für Religionsgemeinschaften die Kirchensteuer einziehen.
33,PdF,Partei des Fortschritts,disagree,23,Kirchensteuer,Der Staat soll weiterhin für Religionsgemeinschaften die Kirchensteuer einziehen.
34,LfK,">> Partei für Kinder, Jugendliche und Familien ",neutral,23,Kirchensteuer,Der Staat soll weiterhin für Religionsgemeinschaften die Kirchensteuer einziehen.
35,SSW,Südschleswigscher Wählerverband,agree,23,Kirchensteuer,Der Staat soll weiterhin für Religionsgemeinschaften die Kirchensteuer einziehen.
36,Team Todenhöfer,Team Todenhöfer – Die Gerechtigkeitspartei,disagree,23,Kirchensteuer,Der Staat soll weiterhin für Religionsgemeinschaften die Kirchensteuer einziehen.
37,UNABHÄNGIGE,UNABHÄNGIGE für bürgernahe Demokratie,disagree,23,Kirchensteuer,Der Staat soll weiterhin für Religionsgemeinschaften die Kirchensteuer einziehen.
38,Volt,Volt Deutschland,disagree,23,Kirchensteuer,Der Staat soll weiterhin für Religionsgemeinschaften die Kirchensteuer einziehen.
1,CDU / CSU,Christlich Demokratische Union Deutschlands / Christlich-Soziale Union in Bayern e.V.,disagree,24,Verkauf von Cannabis,Der kontrollierte Verkauf von Cannabis soll generell erlaubt sein.
2,SPD,Sozialdemokratische Partei Deutschlands,agree,24,Verkauf von Cannabis,Der kontrollierte Verkauf von Cannabis soll generell erlaubt sein.
3,AfD,Alternative für Deutschland,disagree,24,Verkauf von Cannabis,Der kontrollierte Verkauf von Cannabis soll generell erlaubt sein.
4,FDP,Freie Demokratische Partei,agree,24,Verkauf von Cannabis,Der kontrollierte Verkauf von Cannabis soll generell erlaubt sein.
5,DIE LINKE,DIE LINKE,agree,24,Verkauf von Cannabis,Der kontrollierte Verkauf von Cannabis soll generell erlaubt sein.
6,GRÜNE,BÜNDNIS 90/DIE GRÜNEN,agree,24,Verkauf von Cannabis,Der kontrollierte Verkauf von Cannabis soll generell erlaubt sein.
7,FREIE WÄHLER,FREIE WÄHLER,agree,24,Verkauf von Cannabis,Der kontrollierte Verkauf von Cannabis soll generell erlaubt sein.
8,Die PARTEI,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative",agree,24,Verkauf von Cannabis,Der kontrollierte Verkauf von Cannabis soll generell erlaubt sein.
9,Tierschutzpartei,PARTEI MENSCH UMWELT TIERSCHUTZ,agree,24,Verkauf von Cannabis,Der kontrollierte Verkauf von Cannabis soll generell erlaubt sein.
10,NPD,Nationaldemokratische Partei Deutschlands,disagree,24,Verkauf von Cannabis,Der kontrollierte Verkauf von Cannabis soll generell erlaubt sein.
11,PIRATEN,Piratenpartei Deutschland,agree,24,Verkauf von Cannabis,Der kontrollierte Verkauf von Cannabis soll generell erlaubt sein.
12,ÖDP,Ökologisch-Demokratische Partei,agree,24,Verkauf von Cannabis,Der kontrollierte Verkauf von Cannabis soll generell erlaubt sein.
13,V-Partei³,"V-Partei³ - Partei für Veränderung, Vegetarier und Veganer",agree,24,Verkauf von Cannabis,Der kontrollierte Verkauf von Cannabis soll generell erlaubt sein.
14,DiB,DEMOKRATIE IN BEWEGUNG,agree,24,Verkauf von Cannabis,Der kontrollierte Verkauf von Cannabis soll generell erlaubt sein.
15,BP,Bayernpartei,disagree,24,Verkauf von Cannabis,Der kontrollierte Verkauf von Cannabis soll generell erlaubt sein.
16,Tierschutzallianz,"Allianz für Menschenrechte, Tier- und Naturschutz",agree,24,Verkauf von Cannabis,Der kontrollierte Verkauf von Cannabis soll generell erlaubt sein.
17,MLPD,Marxistisch-Leninistische Partei Deutschlands,neutral,24,Verkauf von Cannabis,Der kontrollierte Verkauf von Cannabis soll generell erlaubt sein.
18,Gesundheitsforschung,Partei für Gesundheitsforschung,neutral,24,Verkauf von Cannabis,Der kontrollierte Verkauf von Cannabis soll generell erlaubt sein.
19,MENSCHLICHE WELT,Menschliche Welt - für das Wohl und Glücklichsein aller,agree,24,Verkauf von Cannabis,Der kontrollierte Verkauf von Cannabis soll generell erlaubt sein.
20,DKP,Deutsche Kommunistische Partei,agree,24,Verkauf von Cannabis,Der kontrollierte Verkauf von Cannabis soll generell erlaubt sein.
21,Die Grauen,Die Grauen – Für alle Generationen,agree,24,Verkauf von Cannabis,Der kontrollierte Verkauf von Cannabis soll generell erlaubt sein.
22,BüSo,Bürgerrechtsbewegung Solidarität,disagree,24,Verkauf von Cannabis,Der kontrollierte Verkauf von Cannabis soll generell erlaubt sein.
23,Die Humanisten,Partei der Humanisten,agree,24,Verkauf von Cannabis,Der kontrollierte Verkauf von Cannabis soll generell erlaubt sein.
24,du.,Die Urbane. Eine HipHop Partei,agree,24,Verkauf von Cannabis,Der kontrollierte Verkauf von Cannabis soll generell erlaubt sein.
25,SGP,"Sozialistische Gleichheitspartei, Vierte Internationale",agree,24,Verkauf von Cannabis,Der kontrollierte Verkauf von Cannabis soll generell erlaubt sein.
26,dieBasis,Basisdemokratische Partei Deutschland,neutral,24,Verkauf von Cannabis,Der kontrollierte Verkauf von Cannabis soll generell erlaubt sein.
27,Bündnis C,Bündnis C - Christen für Deutschland,disagree,24,Verkauf von Cannabis,Der kontrollierte Verkauf von Cannabis soll generell erlaubt sein.
28,BÜRGERBEWEGUNG,Bürgerbewegung für Fortschritt und Wandel,agree,24,Verkauf von Cannabis,Der kontrollierte Verkauf von Cannabis soll generell erlaubt sein.
29,III. Weg,DER DRITTE WEG,disagree,24,Verkauf von Cannabis,Der kontrollierte Verkauf von Cannabis soll generell erlaubt sein.
30,BÜNDNIS21,diePinken/BÜNDNIS21,agree,24,Verkauf von Cannabis,Der kontrollierte Verkauf von Cannabis soll generell erlaubt sein.
31,LIEBE,Europäische Partei LIEBE,agree,24,Verkauf von Cannabis,Der kontrollierte Verkauf von Cannabis soll generell erlaubt sein.
32,LKR,Liberal-Konservative Reformer,disagree,24,Verkauf von Cannabis,Der kontrollierte Verkauf von Cannabis soll generell erlaubt sein.
33,PdF,Partei des Fortschritts,agree,24,Verkauf von Cannabis,Der kontrollierte Verkauf von Cannabis soll generell erlaubt sein.
34,LfK,">> Partei für Kinder, Jugendliche und Familien ",neutral,24,Verkauf von Cannabis,Der kontrollierte Verkauf von Cannabis soll generell erlaubt sein.
35,SSW,Südschleswigscher Wählerverband,agree,24,Verkauf von Cannabis,Der kontrollierte Verkauf von Cannabis soll generell erlaubt sein.
36,Team Todenhöfer,Team Todenhöfer – Die Gerechtigkeitspartei,agree,24,Verkauf von Cannabis,Der kontrollierte Verkauf von Cannabis soll generell erlaubt sein.
37,UNABHÄNGIGE,UNABHÄNGIGE für bürgernahe Demokratie,agree,24,Verkauf von Cannabis,Der kontrollierte Verkauf von Cannabis soll generell erlaubt sein.
38,Volt,Volt Deutschland,agree,24,Verkauf von Cannabis,Der kontrollierte Verkauf von Cannabis soll generell erlaubt sein.
1,CDU / CSU,Christlich Demokratische Union Deutschlands / Christlich-Soziale Union in Bayern e.V.,disagree,25,Austritt aus der EU,Deutschland soll aus der Europäischen Union austreten.
2,SPD,Sozialdemokratische Partei Deutschlands,disagree,25,Austritt aus der EU,Deutschland soll aus der Europäischen Union austreten.
3,AfD,Alternative für Deutschland,agree,25,Austritt aus der EU,Deutschland soll aus der Europäischen Union austreten.
4,FDP,Freie Demokratische Partei,disagree,25,Austritt aus der EU,Deutschland soll aus der Europäischen Union austreten.
5,DIE LINKE,DIE LINKE,disagree,25,Austritt aus der EU,Deutschland soll aus der Europäischen Union austreten.
6,GRÜNE,BÜNDNIS 90/DIE GRÜNEN,disagree,25,Austritt aus der EU,Deutschland soll aus der Europäischen Union austreten.
7,FREIE WÄHLER,FREIE WÄHLER,disagree,25,Austritt aus der EU,Deutschland soll aus der Europäischen Union austreten.
8,Die PARTEI,"Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative",disagree,25,Austritt aus der EU,Deutschland soll aus der Europäischen Union austreten.
9,Tierschutzpartei,PARTEI MENSCH UMWELT TIERSCHUTZ,disagree,25,Austritt aus der EU,Deutschland soll aus der Europäischen Union austreten.
10,NPD,Nationaldemokratische Partei Deutschlands,agree,25,Austritt aus der EU,Deutschland soll aus der Europäischen Union austreten.
11,PIRATEN,Piratenpartei Deutschland,disagree,25,Austritt aus der EU,Deutschland soll aus der Europäischen Union austreten.
